subject,run,layer,modality,data,volume,focus
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,BOLD,-1.9254164695739746,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,BOLD,-0.6339378952980042,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,BOLD,-0.2964525520801544,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,BOLD,-0.20759239792823792,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,BOLD,0.5971965193748474,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,BOLD,-0.2691163718700409,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,BOLD,0.19985723495483398,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,BOLD,1.659731149673462,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,BOLD,-0.3698854148387909,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,BOLD,-0.6718136668205261,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,BOLD,1.2835156917572021,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,BOLD,-0.2423872947692871,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,BOLD,-0.7443785071372986,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,BOLD,0.4227120876312256,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,VASO,-0.48095208406448364,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,VASO,0.3280336260795593,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,VASO,-0.1295316368341446,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,VASO,0.0570204071700573,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,VASO,0.7709898352622986,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,VASO,0.6184172034263611,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,VASO,0.9131304621696472,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,VASO,0.7882336378097534,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,VASO,0.4986326992511749,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,VASO,1.0875650644302368,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,VASO,-0.42871201038360596,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,VASO,-0.13879719376564026,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,VASO,0.06106532737612724,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,VASO,-1.9936827421188354,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,VASO,-0.6224029064178467,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,VASO,-0.21421003341674805,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,VASO,-1.8621257543563843,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,VASO,-0.42108479142189026,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,VASO,-0.45736804604530334,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,VASO,-0.6045268774032593,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,VASO,0.07844468951225281,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,VASO,-1.010892629623413,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,VASO,-0.50694739818573,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,VASO,-0.2467954009771347,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,VASO,-1.3278003931045532,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,VASO,-1.460301399230957,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,VASO,-0.30768129229545593,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,deep,VASO,-0.6194818615913391,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,middle,VASO,-1.006187081336975,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-001,superficial,VASO,-0.3160152733325958,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,BOLD,-0.5887254476547241,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,BOLD,0.598796546459198,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,BOLD,0.7582404613494873,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,BOLD,-0.9392425417900085,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,BOLD,1.1916472911834717,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,BOLD,1.8998398780822754,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,BOLD,-0.918586015701294,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,BOLD,0.8515346050262451,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,BOLD,2.13089656829834,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,BOLD,-1.0491694211959839,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,BOLD,-0.23580925166606903,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,BOLD,1.0847212076187134,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,BOLD,-1.3703707456588745,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,BOLD,-0.8837291598320007,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,BOLD,-0.16687670350074768,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,BOLD,-1.510846495628357,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,BOLD,-1.0671573877334595,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,BOLD,-0.5695608258247375,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,BOLD,-1.7269996404647827,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,BOLD,-1.363825798034668,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,BOLD,-0.20738059282302856,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,BOLD,-1.7066459655761719,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,BOLD,-1.625002384185791,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,BOLD,0.10758402943611145,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,BOLD,-1.2720277309417725,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,BOLD,-1.2990515232086182,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,BOLD,0.05164048448204994,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,BOLD,-0.624299168586731,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,BOLD,-0.6428052186965942,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,BOLD,-0.06244034692645073,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,VASO,-0.008170797489583492,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,VASO,0.8188239932060242,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,VASO,0.6996273398399353,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,VASO,-0.2650521993637085,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,VASO,1.5463783740997314,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,VASO,1.702451467514038,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,VASO,-1.1383100748062134,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,VASO,0.804069995880127,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,VASO,1.7042217254638672,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,VASO,-1.730826735496521,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,VASO,-0.558574914932251,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,VASO,0.7208940982818604,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,VASO,-1.7704707384109497,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,VASO,-0.7920767068862915,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,VASO,0.5149761438369751,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,VASO,-2.2358829975128174,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,VASO,-1.1532948017120361,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,VASO,0.8158502578735352,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,VASO,-3.3970251083374023,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,VASO,-2.1955771446228027,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,VASO,1.1694108247756958,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,VASO,-3.9224071502685547,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,VASO,-3.503213405609131,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,VASO,0.5318467020988464,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,VASO,-2.3097755908966064,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,VASO,-2.468608856201172,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,VASO,0.260101318359375,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,deep,VASO,-0.7501567006111145,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,middle,VASO,-0.9650547504425049,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-002,superficial,VASO,0.1887095868587494,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,BOLD,0.0003358057583682239,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,BOLD,-0.13460837304592133,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,BOLD,0.5540971159934998,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,BOLD,1.116457223892212,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,BOLD,0.5704858303070068,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,BOLD,1.4933265447616577,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,BOLD,2.4344561100006104,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,BOLD,1.7632858753204346,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,BOLD,2.150158643722534,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,BOLD,2.282362699508667,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,BOLD,1.8181884288787842,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,BOLD,1.7454502582550049,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,BOLD,1.4816622734069824,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,BOLD,0.6820721626281738,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,BOLD,0.2674236595630646,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,BOLD,1.4443339109420776,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,BOLD,0.45753440260887146,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,BOLD,-0.24617816507816315,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,BOLD,1.2020525932312012,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,BOLD,1.1354148387908936,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,BOLD,1.0745733976364136,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,BOLD,0.412182092666626,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,BOLD,1.04530668258667,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,BOLD,1.7196574211120605,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,BOLD,0.04961470142006874,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,BOLD,0.06388570368289948,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,BOLD,0.6759626865386963,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,BOLD,0.09008903801441193,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,BOLD,-0.29412001371383667,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,BOLD,-0.16708847880363464,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,VASO,-0.022981975227594376,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,VASO,-0.7051392793655396,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,VASO,0.027573946863412857,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,VASO,0.7271824479103088,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,VASO,-0.8393093347549438,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,VASO,0.5119960308074951,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,VASO,1.327373743057251,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,VASO,-0.20702287554740906,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,VASO,1.1795713901519775,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,VASO,1.5178930759429932,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,VASO,-0.25242534279823303,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,VASO,0.6227128505706787,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,VASO,1.7711141109466553,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,VASO,-0.311942458152771,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,VASO,-0.618890106678009,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,VASO,3.189131259918213,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,VASO,0.9840663075447083,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,VASO,-0.4837246537208557,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,VASO,3.4717891216278076,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,VASO,2.6814138889312744,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,VASO,1.376883625984192,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,VASO,2.0407121181488037,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,VASO,2.7205123901367188,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,VASO,1.795668601989746,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,VASO,0.2333851009607315,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,VASO,1.184702754020691,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,VASO,0.3285730481147766,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,deep,VASO,-0.4320560395717621,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,middle,VASO,-0.016543017700314522,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-003,superficial,VASO,-0.8122299313545227,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,BOLD,-0.6366744637489319,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,BOLD,-0.01969478651881218,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,BOLD,0.03592873364686966,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,BOLD,-1.2638100385665894,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,BOLD,-0.1680331975221634,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,BOLD,0.6514840722084045,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,BOLD,-1.3239920139312744,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,BOLD,-0.13354019820690155,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,BOLD,1.1475881338119507,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,BOLD,-1.4037365913391113,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,BOLD,-0.06439021229743958,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,BOLD,0.4948526620864868,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,BOLD,-1.995849609375,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,BOLD,-0.4890637993812561,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,BOLD,-0.8961796164512634,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,BOLD,-2.441093683242798,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,BOLD,-0.9395220875740051,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,BOLD,-1.5386172533035278,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,BOLD,-2.481175661087036,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,BOLD,-1.1111502647399902,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,BOLD,-1.3058964014053345,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,BOLD,-1.9488941431045532,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,BOLD,-1.2048382759094238,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,BOLD,-1.0099211931228638,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,BOLD,-1.0847461223602295,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,BOLD,-1.0787532329559326,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,BOLD,-0.5337936878204346,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,BOLD,-0.4197568893432617,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,BOLD,-0.5425220131874084,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,BOLD,-0.07045115530490875,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,VASO,-0.5397275686264038,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,VASO,0.6749083399772644,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,VASO,0.5080116987228394,1,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,VASO,-0.871866762638092,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,VASO,1.2962722778320312,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,VASO,1.7998591661453247,2,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,VASO,-0.875088632106781,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,VASO,1.0116862058639526,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,VASO,2.7691445350646973,3,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,VASO,-1.739894986152649,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,VASO,0.6452622413635254,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,VASO,2.917036771774292,4,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,VASO,-1.655290126800537,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,VASO,0.4723909795284271,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,VASO,1.4965777397155762,5,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,VASO,-1.20297372341156,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,VASO,0.4470196068286896,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,VASO,-0.13211727142333984,6,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,VASO,-0.9390958547592163,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,VASO,-0.17276540398597717,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,VASO,-0.041925620287656784,7,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,VASO,-0.3481628894805908,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,VASO,-0.9946990609169006,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,VASO,0.18101418018341064,8,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,VASO,0.6371947526931763,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,VASO,-0.7525849938392639,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,VASO,0.14017365872859955,9,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,deep,VASO,0.8862928152084351,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,middle,VASO,-0.13225430250167847,10,s1
sub-08,sub-08_ses-001_task-eventStim_run-004,superficial,VASO,-0.025343023240566254,10,s1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,BOLD,0.5623201131820679,1,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,BOLD,2.3434228897094727,1,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,BOLD,-0.8878142237663269,1,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,BOLD,1.5079492330551147,2,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,BOLD,5.792937755584717,2,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,BOLD,-1.5517334938049316,2,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,BOLD,1.9877405166625977,3,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,BOLD,7.687335968017578,3,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,BOLD,-1.8912245035171509,3,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,BOLD,2.710822105407715,4,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,BOLD,7.779835224151611,4,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,BOLD,-1.3060543537139893,4,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,BOLD,3.399502754211426,5,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,BOLD,6.770425319671631,5,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,BOLD,0.43518054485321045,5,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,BOLD,2.6379916667938232,6,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,BOLD,4.458859443664551,6,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,BOLD,0.9256057143211365,6,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,BOLD,1.0905206203460693,7,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,BOLD,1.6913830041885376,7,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,BOLD,-0.8583365678787231,7,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,BOLD,0.7152432203292847,8,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,BOLD,0.7715651988983154,8,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,BOLD,-3.207145929336548,8,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,BOLD,0.9483839273452759,9,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,BOLD,0.9631658792495728,9,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,BOLD,-3.2259938716888428,9,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,BOLD,0.4256665110588074,10,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,BOLD,0.6394417881965637,10,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,BOLD,-1.459206223487854,10,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,VASO,0.007999524474143982,1,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,VASO,1.7833970785140991,1,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,VASO,-1.8772504329681396,1,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,VASO,0.26707348227500916,2,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,VASO,5.14216423034668,2,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,VASO,-2.721921443939209,2,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,VASO,-0.17472012341022491,3,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,VASO,7.238532543182373,3,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,VASO,-3.1330604553222656,3,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,VASO,1.0195406675338745,4,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,VASO,8.32327938079834,4,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,VASO,-1.9453035593032837,4,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,VASO,2.568855047225952,5,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,VASO,7.759021282196045,5,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,VASO,0.9721094965934753,5,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,VASO,1.7060550451278687,6,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,VASO,5.405016899108887,6,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,VASO,1.991240382194519,6,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,VASO,-0.22212442755699158,7,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,VASO,2.130453109741211,7,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,VASO,0.513536274433136,7,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,VASO,0.07104537636041641,8,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,VASO,0.7760482430458069,8,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,VASO,-1.2050645351409912,8,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,VASO,0.9826488494873047,9,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,VASO,0.8145871758460999,9,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,VASO,-0.4935251772403717,9,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,deep,VASO,0.2633545398712158,10,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,middle,VASO,0.4488247334957123,10,v1
sub-09,sub-09_ses-002_task-eventStimVisOnly_run-001,superficial,VASO,0.025773363187909126,10,v1
