subject,data,modality,layer,contrast,focus,runType,session,design,statType
sub-09,2.6493711819200487,VASO,5,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-09,3.576707226155764,VASO,6,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-09,3.962254059062723,VASO,7,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-09,3.97477137136148,VASO,8,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-09,3.143789168759868,VASO,9,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-09,1.9394568095479208,VASO,10,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-09,0.8550922260397956,VASO,11,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-09,0.41549733500107233,VASO,1,visual,s1,blockStimVisOnly,ses-001,blockStim,zstat
sub-09,0.2690043902620673,VASO,2,visual,s1,blockStimVisOnly,ses-001,blockStim,zstat
sub-09,0.04302196975719805,VASO,3,visual,s1,blockStimVisOnly,ses-001,blockStim,zstat
sub-09,-0.23883593327824085,VASO,4,visual,s1,blockStimVisOnly,ses-001,blockStim,zstat
sub-09,-0.2142481042728683,VASO,5,visual,s1,blockStimVisOnly,ses-001,blockStim,zstat
sub-09,0.11601683225393679,VASO,6,visual,s1,blockStimVisOnly,ses-001,blockStim,zstat
sub-09,0.516765102668775,VASO,7,visual,s1,blockStimVisOnly,ses-001,blockStim,zstat
sub-09,0.8085371456317493,VASO,8,visual,s1,blockStimVisOnly,ses-001,blockStim,zstat
sub-09,0.646740129256582,VASO,9,visual,s1,blockStimVisOnly,ses-001,blockStim,zstat
sub-09,0.481271761839684,VASO,10,visual,s1,blockStimVisOnly,ses-001,blockStim,zstat
sub-09,0.3343050260096788,VASO,11,visual,s1,blockStimVisOnly,ses-001,blockStim,zstat
sub-09,0.21231566951982608,VASO,1,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-09,0.25259237851086075,VASO,2,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-09,0.4469450492722293,VASO,3,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-09,0.7532968870096189,VASO,4,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-09,1.016342692657328,VASO,5,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-09,1.1415182265507824,VASO,6,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-09,1.0504589533323752,VASO,7,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-09,0.8495361610287939,VASO,8,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-09,0.4613484435981804,VASO,9,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-09,-0.018023805645031806,VASO,10,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-09,-0.28193183257244525,VASO,11,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-09,36.94975634203071,VASO,1,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-09,31.781401718616486,VASO,2,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-09,50.62793702880541,VASO,3,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-09,77.00914572723327,VASO,4,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-09,109.6635450702466,VASO,5,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-09,142.30032869998146,VASO,6,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-09,152.17248544272255,VASO,7,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-09,147.31617512831937,VASO,8,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-09,113.5814166632253,VASO,9,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-09,68.08506752627018,VASO,10,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-09,28.779572883106415,VASO,11,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-09,9.715555500771318,VASO,1,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-09,10.319073086738586,VASO,2,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-09,18.006276164452235,VASO,3,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-09,32.23292486062125,VASO,4,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-09,43.9557138769353,VASO,5,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-09,49.08192001546131,VASO,6,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-09,44.047731922391584,VASO,7,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-09,35.241454502539845,VASO,8,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-09,18.826759820634667,VASO,9,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-09,-2.0918978364803853,VASO,10,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-09,-12.79546872434162,VASO,11,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-09,2.648882080563047,BOLD,1,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,4.862488976777776,BOLD,2,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,7.0915781743284585,BOLD,3,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,8.337985787593142,BOLD,4,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,7.7992180640880875,BOLD,5,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,6.45082819997333,BOLD,6,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,3.946315111291985,BOLD,7,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,0.3392663703033967,BOLD,8,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,-1.5529052888760801,BOLD,9,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,-3.76754425236812,BOLD,10,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,-2.936343033344318,BOLD,11,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,0.0634034313261509,BOLD,1,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,0.838283318536062,BOLD,2,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,2.011298974679,BOLD,3,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,3.054588212093837,BOLD,4,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,3.6157054791083705,BOLD,5,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,3.577037489041686,BOLD,6,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,3.0256340330646885,BOLD,7,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,1.824077174213848,BOLD,8,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,0.6744808268229492,BOLD,9,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,-0.8842487630362694,BOLD,10,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,-1.3205455685846317,BOLD,11,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,1.3173111962511184,VASO,1,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,2.4113662897756227,VASO,2,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,3.9754630033520684,VASO,3,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,5.257104949632161,VASO,4,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,5.375497850087973,VASO,5,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,4.229475747793913,VASO,6,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,2.1063422074601537,VASO,7,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,-1.4187280402252718,VASO,8,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,-4.0670932585709405,VASO,9,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,-6.237541151734499,VASO,10,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,-6.849914732269752,VASO,11,visual,v1,blockStimVisOnly,ses-002,blockStim,zstat
sub-09,0.17116368363829368,VASO,1,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,-0.20261603917338347,VASO,2,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,-1.0128827025924905,VASO,3,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,-1.9231514273814752,VASO,4,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,-2.5015083751999416,VASO,5,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,-2.410293191904202,VASO,6,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,-1.886742301014883,VASO,7,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,-0.43460430002638273,VASO,8,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,1.024495680801204,VASO,9,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,2.7873047349544673,VASO,10,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-09,3.4982863320754123,VASO,11,visual,v1,eventStimVisOnly,ses-002,eventStim,zstat
sub-11,3.2037856181152167,BOLD,1,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,5.326701857325517,BOLD,2,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,7.837400777992316,BOLD,3,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,9.917790411702738,BOLD,4,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,11.010082026456027,BOLD,5,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,11.788051281864128,BOLD,6,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,12.319955067201095,BOLD,7,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,11.659998521795423,BOLD,8,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,10.741895078122615,BOLD,9,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,9.58132891007699,BOLD,10,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,8.68794545939524,BOLD,11,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,2.02044712388888,BOLD,1,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,4.936319472889106,BOLD,2,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,8.192304126736595,BOLD,3,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,10.638016907160715,BOLD,4,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,11.969314448485438,BOLD,5,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,12.624147141180563,BOLD,6,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,12.794780295455094,BOLD,7,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,11.909521334195935,BOLD,8,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,10.666127794173857,BOLD,9,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,9.428331878269091,BOLD,10,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,7.936663250400596,BOLD,11,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,94.28096746206283,BOLD,1,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,165.33499765528572,BOLD,2,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,261.01213320162964,BOLD,3,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,361.0924081482343,BOLD,4,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,438.6062276699399,BOLD,5,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,513.0871861538989,BOLD,6,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,567.5033833908312,BOLD,7,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,553.8448013771238,BOLD,8,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,508.771497519811,BOLD,9,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,451.0643072319217,BOLD,10,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,386.3224469668245,BOLD,11,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,65.53077547128002,BOLD,1,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,170.67047213564317,BOLD,2,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,301.7318721686195,BOLD,3,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,420.08310082454807,BOLD,4,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,510.9291718434167,BOLD,5,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,589.4449646253113,BOLD,6,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,642.1685569069602,BOLD,7,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,629.6368452582773,BOLD,8,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,571.2484877745311,BOLD,9,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,504.1851136088371,BOLD,10,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,405.8042170119612,BOLD,11,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,0.6431414305620516,VASO,1,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,1.3619348736169437,VASO,2,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,2.129682459753495,VASO,3,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,2.981345759742212,VASO,4,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,3.6884740679056054,VASO,5,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,4.120586800237074,VASO,6,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,4.046417455104264,VASO,7,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,3.4874272150698844,VASO,8,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,2.6424267958849668,VASO,9,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,1.975959075964056,VASO,10,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,1.578048152211186,VASO,11,visuotactile,v1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,0.38715518582612274,VASO,1,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,1.1921945424051956,VASO,2,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,2.526914875681807,VASO,3,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,3.7182547662082133,VASO,4,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,4.749386918624776,VASO,5,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,5.327807431842419,VASO,6,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,5.011549916428824,VASO,7,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,4.2104361897378455,VASO,8,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,2.5130270157009362,VASO,9,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,1.3109463426517323,VASO,10,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,-0.09259890229122279,VASO,11,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-11,48.09551793038845,VASO,1,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,91.90346809095807,VASO,2,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,139.30733412068065,VASO,3,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,196.41284260333785,VASO,4,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,248.9564152147946,VASO,5,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,288.2512084744501,VASO,6,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,292.32259650663894,VASO,7,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,253.84425711444044,VASO,8,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,191.1775054971377,VASO,9,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,138.70935912802815,VASO,10,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,113.28304793083504,VASO,11,visuotactile,v1,blockStimLongTR,ses-001,blockStim,cope
sub-11,30.485925314823785,VASO,1,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,78.44031604859563,VASO,2,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,156.1009631178728,VASO,3,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,224.44081604720762,VASO,4,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,289.18469924414717,VASO,5,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,339.2577972631928,VASO,6,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,336.82729849670875,VASO,7,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,296.07156414122096,VASO,8,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,182.65838732322058,VASO,9,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,95.40353458374739,VASO,10,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,-1.8090303630045015,VASO,11,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-11,2.1365791437943487,BOLD,1,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,2.7505956042908766,BOLD,2,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,2.6706735373897987,BOLD,3,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,4.012586501548472,BOLD,4,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,4.6486503162056385,BOLD,5,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,4.928852208122447,BOLD,6,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,4.889512178077045,BOLD,7,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,4.428217805130648,BOLD,8,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,4.863370219778781,BOLD,9,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,3.4624673984612206,BOLD,10,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,2.5088933266388875,BOLD,11,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,0.9815960186975499,BOLD,1,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,1.5788392410383898,BOLD,2,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,2.3294100466912444,BOLD,3,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,2.562554549810517,BOLD,4,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,2.7440483114132057,BOLD,5,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,2.849550665489265,BOLD,6,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,2.8419056435703567,BOLD,7,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,2.759485409180079,BOLD,8,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,3.4177254803916988,BOLD,9,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,3.099806869801666,BOLD,10,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,2.631169991629819,BOLD,11,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,73.04046459963722,BOLD,1,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,94.55727102403684,BOLD,2,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,91.70443428803574,BOLD,3,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,136.39866086970204,BOLD,4,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,155.29037368506715,BOLD,5,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,162.61601461159003,BOLD,6,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,161.29346439275662,BOLD,7,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,146.25830281213157,BOLD,8,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,159.69343492377038,BOLD,9,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,115.46909024992159,BOLD,10,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,84.5734335554298,BOLD,11,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,43.36309099066867,BOLD,1,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,70.34207879107095,BOLD,2,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,100.01609811284325,BOLD,3,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,109.68741939119671,BOLD,4,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,117.3776296657777,BOLD,5,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,121.52912707250196,BOLD,6,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,120.28991843069066,BOLD,7,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,115.08060931028325,BOLD,8,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,139.8350427795859,BOLD,9,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,130.10946461132593,BOLD,10,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,115.44741459290186,BOLD,11,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,1.7425078394122584,VASO,1,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,1.9912013110011448,VASO,2,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,2.202405809001489,VASO,3,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,2.8489755349785453,VASO,4,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,3.1833800484388197,VASO,5,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,3.1867843509375393,VASO,6,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,3.0676028849026995,VASO,7,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,2.612054460329713,VASO,8,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,2.1216326708448867,VASO,9,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,1.4666599802897378,VASO,10,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,0.7726437415151547,VASO,11,visuotactile,s1,blockStimLongTR,ses-001,blockStim,zstat
sub-11,0.42849233871441417,VASO,1,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,0.7569902896716139,VASO,2,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,1.041272213784131,VASO,3,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,1.3179811761795504,VASO,4,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,1.759792611231668,VASO,5,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,2.1041812780671396,VASO,6,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,2.0503158408045437,VASO,7,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,1.7383255972165055,VASO,8,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,1.50029082783297,VASO,9,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,0.7456401234126783,VASO,10,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,0.24653009963221847,VASO,11,visuotactile,s1,blockStim,ses-001,blockStim,zstat
sub-11,87.9465585311834,VASO,1,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,97.89316853733875,VASO,2,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,105.4507539331913,VASO,3,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,130.51058733171743,VASO,4,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,140.6282765813041,VASO,5,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,136.28455852807224,VASO,6,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,129.494855065752,VASO,7,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,110.0801546888648,VASO,8,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,90.50732311325915,VASO,9,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,58.94383663358167,VASO,10,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,28.82339687446753,VASO,11,visuotactile,s1,blockStimLongTR,ses-001,blockStim,cope
sub-11,23.673986257482184,VASO,1,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,41.81317258646269,VASO,2,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,57.79175846606493,VASO,3,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,65.73981880445196,VASO,4,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,82.4494118237356,VASO,5,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,96.56345412331623,VASO,6,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,94.90162466815022,VASO,7,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,82.49794169689089,VASO,8,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,76.00884403901942,VASO,9,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,36.82754280263076,VASO,10,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,15.757504240175088,VASO,11,visuotactile,s1,blockStim,ses-001,blockStim,cope
sub-11,0.690310270861298,BOLD,1,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.7647134972503409,BOLD,2,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.951410420451294,BOLD,3,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,1.347017003667019,BOLD,4,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,1.6862561441217125,BOLD,5,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,2.1829705622671596,BOLD,6,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,2.274440019084754,BOLD,7,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,2.6663483888527915,BOLD,8,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,2.562519653430895,BOLD,9,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,2.505790514154069,BOLD,10,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,2.2823994263422254,BOLD,11,visuotactile,v1,blockStim,ses-002,blockStim,zstat
sub-11,0.5912143696229398,BOLD,1,visual,v1,eventStimRandom,ses-002,eventStim,zstat
