subject,run,layer,modality,data,volume,focus,condition
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,-0.728261411190033,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,-0.6067377328872681,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,-0.6672222018241882,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,-0.6720137000083923,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,-0.5779142379760742,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,-0.8371245861053467,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,-0.12460118532180786,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,-0.08060614764690399,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,-0.359654039144516,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,0.12650491297245026,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,0.4566291272640228,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,0.7774940729141235,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,0.6950709819793701,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,1.3718347549438477,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,1.5385980606079102,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,1.6314865350723267,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,3.2072315216064453,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,3.2630715370178223,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,1.9663716554641724,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,4.957887649536133,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,5.234289646148682,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,1.67555570602417,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,5.459368705749512,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,5.947327136993408,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,1.727137804031372,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,4.533923149108887,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,4.715333461761475,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,1.6480494737625122,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,2.9362998008728027,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,2.7125086784362793,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,0.8670067191123962,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,1.2558681964874268,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,1.1979585886001587,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,0.014634675346314907,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,0.29358619451522827,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,0.5846525430679321,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,BOLD,-0.12223031371831894,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,BOLD,0.09037680178880692,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,BOLD,0.36526158452033997,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-0.661262035369873,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,-0.3806132674217224,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,-0.624115526676178,1,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-0.6273574233055115,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,-0.09297347068786621,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,-0.7917893528938293,2,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-0.10644357651472092,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,0.9949110746383667,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,-0.276677668094635,3,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,0.3368394076824188,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,2.2939364910125732,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,1.4182384014129639,4,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,0.48170313239097595,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,2.745184898376465,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,3.2226107120513916,5,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,0.09055309742689133,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,2.0079450607299805,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,3.318645715713501,6,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-0.5089672803878784,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,0.257905513048172,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,1.3646349906921387,7,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-1.5351333618164062,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,-1.3897483348846436,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,-0.8734748363494873,8,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-1.5474077463150024,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,-1.6067194938659668,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,-1.5936155319213867,9,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-0.820137619972229,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,-0.6215096712112427,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,-0.8924772143363953,10,v1,visual
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-0.2926291227340698,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,-0.27772656083106995,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,-0.08717267215251923,1,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-1.2305611371994019,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,-1.0075839757919312,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,-0.7718988060951233,2,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-0.751427173614502,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,-0.09650244563817978,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,-0.054617974907159805,3,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,0.11477246880531311,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,2.145444631576538,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,2.4888105392456055,4,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,0.9342741966247559,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,4.323573112487793,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,4.640128135681152,5,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,0.9679805636405945,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,4.173456192016602,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,4.65774393081665,6,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,0.6819799542427063,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,2.3487799167633057,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,2.568875551223755,7,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-0.4990752935409546,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,-0.23064745962619781,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,0.8108445405960083,8,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-1.2375969886779785,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,-0.5243663191795349,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,1.028883457183838,9,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,deep,VASO,-0.6863831877708435,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,middle,VASO,-0.22102293372154236,10,v1,visiotactile
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,superficial,VASO,0.6723880171775818,10,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,0.49607136845588684,1,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,0.581298291683197,1,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,0.06968887895345688,1,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,1.4662528038024902,2,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,2.1224493980407715,2,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,2.4056692123413086,2,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,2.3682665824890137,3,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,3.9854488372802734,3,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,5.852252960205078,3,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,2.3498332500457764,4,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,4.523200511932373,4,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,7.423290729522705,4,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,1.4523792266845703,5,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,3.4578311443328857,5,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,6.225710391998291,5,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,0.7611892819404602,6,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,1.9963358640670776,6,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,4.056944847106934,6,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,0.655873715877533,7,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,0.8073961734771729,7,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,1.8680845499038696,7,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,0.4489839971065521,8,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,-0.22381389141082764,8,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,0.06926053017377853,8,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,-0.01594805158674717,9,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,-0.7284967303276062,9,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,-0.647455632686615,9,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,-0.18858477473258972,10,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,-0.40420666337013245,10,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,-0.2314261496067047,10,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,0.25463607907295227,1,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,0.17300234735012054,1,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,0.3510623574256897,1,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,1.1489838361740112,2,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,1.451159954071045,2,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,2.380985975265503,2,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,2.1584951877593994,3,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,3.642453908920288,3,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,5.7435808181762695,3,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,2.434068441390991,4,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,4.796790599822998,4,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,7.725829124450684,4,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,2.169445753097534,5,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,4.111717224121094,5,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,6.993591785430908,5,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,1.7096165418624878,6,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,2.4141581058502197,6,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,4.567229270935059,6,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,0.6523273587226868,7,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,0.5964621901512146,7,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,1.790827751159668,7,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,-0.3419085443019867,8,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,-0.5510494709014893,8,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,-0.06884888559579849,8,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,-0.38631853461265564,9,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,-0.5747679471969604,9,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,-0.4526504874229431,9,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,BOLD,-0.029824646189808846,10,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,BOLD,-0.12010984122753143,10,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,BOLD,-0.20411138236522675,10,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,0.499889075756073,1,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,0.29320526123046875,1,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,-0.5739136934280396,1,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,0.8889867663383484,2,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,0.4357422888278961,2,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,-0.4667213559150696,2,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,1.0680510997772217,3,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,0.9602147936820984,3,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,0.535272479057312,3,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,1.1243525743484497,4,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,1.042683720588684,4,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,1.512999415397644,4,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,0.7740305066108704,5,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,1.159092664718628,5,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,1.7806111574172974,5,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,0.6435385942459106,6,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,0.7440553903579712,6,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,1.6174917221069336,6,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,0.6961673498153687,7,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,0.7068764567375183,7,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,1.096331000328064,7,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,0.21581630408763885,8,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,0.04948599264025688,8,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,0.30294618010520935,8,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,-0.4967328906059265,9,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,-0.5176149606704712,9,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,-0.36455899477005005,9,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,-0.6354161500930786,10,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,-0.4869850277900696,10,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,-0.2549583613872528,10,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,0.2586154341697693,1,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,-0.15990182757377625,1,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,0.034148260951042175,1,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,0.6994290351867676,2,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,-0.25400424003601074,2,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,-0.3928949534893036,2,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,1.1311503648757935,3,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,0.577626645565033,3,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,0.5312250852584839,3,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,1.1358613967895508,4,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,1.3530925512313843,4,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,1.860802412033081,4,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,1.3276069164276123,5,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,1.4078925848007202,5,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,2.7122867107391357,5,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,1.27427077293396,6,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,0.716281533241272,6,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,2.0360682010650635,6,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,0.5751613974571228,7,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,0.0004858819884248078,7,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,0.9621277451515198,7,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,-0.20866721868515015,8,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,-0.3953217566013336,8,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,0.23365935683250427,8,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,-0.2307639718055725,9,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,-0.1663505584001541,9,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,0.05218181014060974,9,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,deep,VASO,-0.1502918154001236,10,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,middle,VASO,-0.292251855134964,10,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,superficial,VASO,-0.21609458327293396,10,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,deep,BOLD,0.4120040535926819,1,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,middle,BOLD,0.6276072263717651,1,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,superficial,BOLD,0.7907679677009583,1,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,deep,BOLD,1.245788812637329,2,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,middle,BOLD,2.269838571548462,2,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,superficial,BOLD,3.388976573944092,2,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,deep,BOLD,2.0646727085113525,3,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,middle,BOLD,4.27750301361084,3,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,superficial,BOLD,6.968323230743408,3,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,deep,BOLD,2.6705844402313232,4,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,middle,BOLD,5.3057122230529785,4,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,superficial,BOLD,9.096175193786621,4,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,deep,BOLD,2.6969399452209473,5,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,middle,BOLD,4.394561290740967,5,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,superficial,BOLD,7.877377033233643,5,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,deep,BOLD,1.7661516666412354,6,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,middle,BOLD,2.108985424041748,6,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,superficial,BOLD,4.523103713989258,6,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,deep,BOLD,0.6210770010948181,7,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,middle,BOLD,0.2507082223892212,7,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,superficial,BOLD,1.6543456315994263,7,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,deep,BOLD,0.1539502888917923,8,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,middle,BOLD,-0.36171555519104004,8,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,superficial,BOLD,0.37297388911247253,8,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,deep,BOLD,0.11188161373138428,9,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,middle,BOLD,-0.2721129059791565,9,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,superficial,BOLD,0.05032694339752197,9,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,deep,BOLD,0.00610880134627223,10,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,middle,BOLD,-0.17060211300849915,10,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,superficial,BOLD,-0.14361003041267395,10,v1,visual
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,deep,BOLD,0.3162529766559601,1,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,middle,BOLD,0.887710452079773,1,v1,visiotactile
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,superficial,BOLD,0.4794056713581085,1,v1,visiotactile
