subject,x,data,modality,trial,run,focus
sub-06,31,5.294511166242937,BOLD,trial 2,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,32,3.7395364699645923,BOLD,trial 2,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,33,2.4722554487177897,BOLD,trial 2,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,34,3.2875249175033905,BOLD,trial 2,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,0,4.59877058822972,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,1,3.8923136269058887,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,2,2.4601651701109173,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,3,1.4426583137195852,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,4,1.8864264944033378,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,5,3.6433637992281662,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,6,5.957553036205747,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,7,7.650466820225996,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,8,7.61282208910925,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,9,6.054824823179144,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,10,3.5677995579352637,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,11,1.7594785690312664,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,12,1.9158278537427667,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,13,2.9580648254663364,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,14,3.514217641382121,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,15,4.3077795644872,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,16,6.00701326687019,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,17,7.157513187937066,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,18,6.465344737694051,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,19,4.969172760094573,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,20,3.9313322533189434,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,21,3.7115090059213944,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,22,4.395159305327759,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,23,5.084854744037533,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,24,4.887013821379742,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,25,4.815296486916309,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,26,5.860556028291598,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,27,6.668956020596025,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,28,5.870448074424468,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,29,4.692745026492177,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,30,4.436376164214782,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,31,4.074766922245839,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,32,2.6602043252426792,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,33,1.1687035916503918,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,34,0.6405782397778079,BOLD,trial 3,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,0,0.8595771499975883,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,1,1.7237572913291723,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,2,0.05035282051541236,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,3,-1.3611872068360082,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,4,0.06381699441852438,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,5,2.2309994346989876,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,6,2.6698215923163224,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,7,1.9716080027698895,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,8,1.1200676981636615,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,9,0.8565545803458763,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,10,1.6165934582228745,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,11,2.1351015430218117,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,12,1.2689979482755154,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,13,0.3803624706709634,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,14,0.8947488695812017,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,15,1.903188017017418,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,16,2.34915443017516,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,17,2.1186147994669935,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,18,1.3742383279670884,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,19,0.4182819808470334,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,20,-0.44177647459581365,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,21,-0.44892073013626443,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,22,0.8255045466509819,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,23,2.3689385224409434,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,24,3.0896839948456223,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,25,2.8706850846258294,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,26,1.82432642701354,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,27,1.1497438365623454,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,28,1.7256807447438995,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,29,2.219733493269867,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,30,1.1665053591764034,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,31,0.10970509731275388,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,32,0.6581640995696233,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,33,0.7356517942772339,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,34,-1.6005197674400955,BOLD,trial 4,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,0,-2.8933552411968297,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,1,-3.1337869180379383,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,2,-0.9124730030857888,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,3,1.1486447203253558,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,4,0.47543602517041245,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,5,-0.7577723927297694,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,6,-0.05983358224260808,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,7,1.2096456714781714,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,8,1.5270154849083704,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,9,1.7484874066613822,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,10,2.844855853056608,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,11,3.3243453114424857,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,12,1.8721379833225131,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,13,1.1252885002893853,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,14,3.238064686838954,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,15,5.655570850093385,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,16,5.561596411830922,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,17,3.9989279018936776,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,18,2.499733354642472,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,19,2.141421461384503,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,20,3.5337269545886523,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,21,4.869427961587941,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,22,4.384168142957867,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,23,2.6618529995981572,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,24,0.8340226974876532,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,25,0.21576981418206204,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,26,1.5657593322621857,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,27,3.074021588468548,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,28,2.7929226108589353,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,29,1.8759848901519511,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,30,1.6918829204565287,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,31,1.6242872718817782,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,32,0.9538263673192965,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,33,0.07233514525517205,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,34,-0.5415212731024575,BOLD,trial 5,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,0,-1.9291555222994141,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,1,-2.493002151874113,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,2,-1.5474874090054225,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,3,-0.11506417315121235,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,4,0.6636596807545311,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,5,1.4495277902007493,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,6,2.9127262806905923,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,7,3.7428338186755568,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,8,2.9245417802382203,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,9,1.7501360810168682,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,10,1.5421283331669529,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,11,1.6116474351564298,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,12,1.0346114107378932,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,13,0.05255105298937376,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,14,-1.124877215883686,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,15,-1.2567711643222086,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,16,0.37898857537474834,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,17,2.1862104480417397,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,18,2.4101553813279795,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,19,1.7941007304963836,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,20,1.3192825161177002,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,21,0.8722169867229698,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,22,0.4048178069439456,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,23,0.15751665362172057,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,24,0.34381685579113314,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,25,0.3289787865917984,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,26,-0.35851841964401876,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,27,-1.3573403000065507,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,28,-1.999224182407381,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,29,-2.522678290272763,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,30,-3.0887231523214154,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,31,-2.9683699243712836,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,32,-1.716476530442313,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,33,-0.5324535641472604,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,34,-0.5750443183305787,BOLD,trial 6,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,0,-0.4659570318095871,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,1,0.3385960536654377,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,2,-1.5334736769838149,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,3,-3.5008917411918565,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,4,-2.8713729164571213,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,5,-1.6642685091853904,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,6,-2.0228551815026,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,7,-2.114906166350297,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,8,-0.1595783807492339,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,9,1.5424031122261945,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,10,0.8384191624355869,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,11,-0.3805007443837861,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,12,-0.09335662747073516,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,13,0.5367117553824493,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,14,0.18829190825738157,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,15,-0.6602258266971416,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,16,-1.4150439024484425,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,17,-1.436476669069672,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,18,-0.4431503698920698,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,19,0.19818395439027678,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,20,-0.7168303129019924,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,21,-1.8813439659904545,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,22,-1.9308041966549017,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,23,-1.3886651127607257,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,24,-0.9852894537862394,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,25,-0.4134742314933813,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,26,0.4847785131847842,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,27,1.2132177992483835,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,28,1.2000284044045397,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,29,0.4823055016515727,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,30,-0.822620250712075,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,31,-2.146230979104479,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,32,-3.007938108902822,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,33,-3.2214414379376852,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,34,-2.877967613878984,BOLD,trial 7,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,0,-1.311177418053075,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,1,-3.0898222685584003,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,2,-3.8625009831607584,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,3,-3.654493235310827,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,4,-2.882089299767729,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,5,-1.4680762608830848,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,6,0.5537480570557937,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,7,2.256553887208946,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,8,2.8190266214873922,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,9,2.9674073134807366,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,10,3.57302036006094,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,11,3.692274471774117,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,12,2.431862927008485,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,13,1.284660354652613,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,14,1.6075257492677264,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,15,2.6154153385854317,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,16,3.2083885484402854,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,17,2.723403508869463,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,18,0.9057400319510884,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,19,-0.5178902740072131,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,20,0.05337539016712498,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,21,1.280538668763881,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,22,1.6490173872140128,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,23,1.2472904025950051,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,24,0.5130807562872293,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,25,-0.16644785723041144,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,26,-0.42474017292253735,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,27,0.026172263301683856,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,28,1.1934337069826184,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,29,1.3401657246204706,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,30,-0.8899411202275671,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,31,-2.6257204374903544,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,32,-1.272433570699277,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,33,0.4015204582329768,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,34,-0.5085477859928267,BOLD,trial 8,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,0,-3.553374541507984,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,1,-3.6044834465278703,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,2,-3.7446207667438425,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,3,-4.115297717667927,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,4,-4.018575488812989,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,5,-2.9873296794593136,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,6,-1.5859564773000112,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,7,-0.6819333723776206,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,8,-1.1059174607956237,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,9,-3.218693647345214,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,10,-4.282363385689981,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,11,-1.8689789083243193,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,12,0.7037774234045931,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,13,0.1855441176649051,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,14,-0.8657605630138158,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,15,0.24269816198824318,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,16,1.3610489331232292,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,17,0.23253133679613072,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,18,-1.4598328891056387,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,19,-1.9426196962025104,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,20,-1.6546512421117607,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,21,-1.4686258190016013,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,22,-0.2145341925986174,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,23,2.8080354591175203,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,24,4.485012057701502,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,25,2.1686245882499326,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,26,-0.8918645736422901,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,27,-1.1891755157474557,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,28,-1.2331401652269647,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,29,-3.610253806772137,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,30,-5.269369766505005,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,31,-3.355533618850207,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,32,-1.3010105928609534,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,33,-2.577908881181398,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,34,-4.288408524993509,BOLD,trial 9,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,0,-3.1656612889105733,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,1,-2.4792631989117475,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,2,-2.6592434827185185,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,3,-4.774492680801311,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,4,-5.88102795238866,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,5,-3.487427567288727,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,6,-0.6321983626539336,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,7,-0.5662513884346696,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,8,-1.650804335282295,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,9,-1.8415010023996174,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,10,-1.579636558937345,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,11,-1.435652331891948,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,12,-1.4686258190015749,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,13,-1.7131791817313764,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,14,-1.6848769386289004,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,15,-1.0113934644147022,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,16,-0.20738993705818573,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,17,0.2633065914317924,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,18,-0.6594014895193968,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,19,-3.562442250463092,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,20,-5.554315650944042,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,21,-4.1400278330000795,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,22,-2.1495283278154385,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,23,-2.7012846787833196,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,24,-3.8352978562952504,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,25,-3.2810684937943044,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,26,-1.7744549119433832,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,27,-0.4733760664092227,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
sub-06,28,-0.200520460577038,BOLD,trial 10,sub-06_ses-001_task-blockStim_run-001,v1
