subject,run,nrTrials,score,modality,currentAverage,focus
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,7,1.143840617260575,BOLD,"[ 0.18100774 -0.60174361 -0.75392444 -0.1625752   0.73604917  1.13211751
  0.63295575 -0.13702115 -0.52732315 -0.49954264]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,8,1.5314127400593094,BOLD,"[ 0.25051998 -0.4304141  -0.66504983 -0.23061277  0.60771605  1.04528275
  0.63517883 -0.09034005 -0.54195311 -0.58032775]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,9,1.5774361512048514,BOLD,"[ 0.16357561 -0.47309349 -0.70891927 -0.23207254  0.65121634  1.13217643
  0.76165495 -0.00332273 -0.56861754 -0.72259777]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,10,1.6832398331738212,BOLD,"[ 0.16401269 -0.46662457 -0.73573653 -0.27796556  0.56005578  0.97658089
  0.63586309  0.01998236 -0.39453328 -0.48163487]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,11,1.9852413293867952,BOLD,"[ 0.25084307 -0.3309881  -0.61473468 -0.2717303   0.44466206  0.85089707
  0.57894549  0.0018738  -0.41171128 -0.49805713]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,12,2.1353065983161286,BOLD,"[ 0.17353258 -0.36637836 -0.62154541 -0.31039471  0.38146603  0.85680865
  0.67151946  0.07655112 -0.39259374 -0.46896561]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,13,1.958659897249631,BOLD,"[ 0.17581422 -0.40187275 -0.70032746 -0.30770925  0.47238465  0.94519862
  0.71624293  0.06318283 -0.4482846  -0.51462918]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,14,2.383381820970442,BOLD,"[-0.01238053 -0.48606971 -0.69394636 -0.3644886   0.341489    0.89651775
  0.81735195  0.2358187  -0.29557476 -0.43871743]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,15,2.5420947491381707,BOLD,"[ 0.06494848 -0.42030652 -0.67404265 -0.39317043  0.28536149  0.86016405
  0.80853718  0.18942511 -0.34681086 -0.37410585]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,16,2.9059130396727593,BOLD,"[-0.05612884 -0.41139463 -0.56035188 -0.3716944   0.15508095  0.69444101
  0.72521054  0.24388386 -0.19174016 -0.22730645]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,17,2.547121167218055,BOLD,"[-0.10736775 -0.38385524 -0.44439012 -0.26191875  0.18580162  0.63350153
  0.6154406   0.14961915 -0.22084556 -0.16598546]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,18,2.1645109229525867,BOLD,"[-0.23382736 -0.41152764 -0.37952879 -0.15541771  0.26365208  0.6284658
  0.56232717  0.13411752 -0.20374785 -0.20451323]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,19,1.9543976546192512,BOLD,"[-0.24122676 -0.42338206 -0.37185758 -0.1208526   0.30636773  0.66325861
  0.5881739   0.13853865 -0.25246473 -0.28655516]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,20,1.6539852887033044,BOLD,"[-0.33273864 -0.52146349 -0.40806207 -0.07459713  0.39250786  0.75016567
  0.65739398  0.17276592 -0.27735639 -0.35861573]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,21,1.6986177764374544,BOLD,"[-0.39415395 -0.55370939 -0.39975497 -0.06371677  0.40073673  0.78195766
  0.71687002  0.22781328 -0.27227713 -0.44376548]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,22,1.3851167561872224,BOLD,"[-0.29975285 -0.54187707 -0.43257496 -0.0433033   0.47653903  0.82728129
  0.69324109  0.15147671 -0.35648604 -0.4745439 ]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,23,1.2422821597289593,BOLD,"[-0.32392984 -0.49806896 -0.3630754   0.01477446  0.50204967  0.82316527
  0.6679804   0.10350468 -0.41374733 -0.51265295]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,24,1.412234984804663,BOLD,"[-0.30020364 -0.4998053  -0.39259111 -0.03365676  0.45249092  0.78771556
  0.65815121  0.12894301 -0.35735049 -0.4436934 ]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,25,1.408411662992919,BOLD,"[-0.30160577 -0.48419328 -0.37316368 -0.01822831  0.44880031  0.75413584
  0.61419927  0.11222975 -0.33896484 -0.41320928]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,26,1.6116136617163255,BOLD,"[-0.3004292  -0.49184039 -0.40003769 -0.05291681  0.41119453  0.71309865
  0.59685762  0.15499443 -0.26031687 -0.37060426]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,27,1.8119613790773,BOLD,"[-0.27736787 -0.5119645  -0.41425218 -0.0560536   0.37815524  0.67006468
  0.61728876  0.22843054 -0.22844427 -0.40585681]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,28,1.7319276061271145,BOLD,"[-0.30266383 -0.52605457 -0.39358175 -0.02164666  0.39945459  0.6555012
  0.5812652   0.21429431 -0.21259302 -0.39397547]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,29,1.8084744734811367,BOLD,"[-0.32029763 -0.49364295 -0.34367412  0.00418693  0.38245913  0.60582335
  0.53247646  0.20807624 -0.18559708 -0.38981033]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,30,1.813557747571013,BOLD,"[-0.30462052 -0.50432112 -0.36264105 -0.00809252  0.383324    0.61324299
  0.54145819  0.21378481 -0.18298604 -0.38914874]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,31,1.925869257591166,BOLD,"[-0.29861105 -0.49707544 -0.38577299 -0.05265463  0.36381144  0.63487471
  0.58124278  0.24686065 -0.17621501 -0.41646045]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,32,2.088136598352762,BOLD,"[-0.22008848 -0.45023274 -0.38186872 -0.08023292  0.32092951  0.59585289
  0.55698103  0.23688088 -0.17398464 -0.40423682]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,33,2.1750783008564643,BOLD,"[-0.22061523 -0.45073478 -0.40486022 -0.11742663  0.30519827  0.61048634
  0.57930953  0.25352964 -0.16399115 -0.39089577]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,34,2.3581074208891666,BOLD,"[-0.18830439 -0.43351503 -0.41823034 -0.15526174  0.26726521  0.58340398
  0.55526529  0.24607543 -0.12679574 -0.32990267]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,35,2.6004222209904926,BOLD,"[-0.14713199 -0.3764199  -0.42540415 -0.22481635  0.21779729  0.5772309
  0.54510008  0.22894912 -0.11180142 -0.28350358]",v1
sub-11,sub-11_ses-002_task-eventStimRandom_run-005,36,2.6950513140763217,BOLD,"[-0.12400911 -0.33415415 -0.38004645 -0.2121268   0.19175621  0.54334177
  0.52555535  0.22287957 -0.11986902 -0.31332737]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,1,16.119768101113884,BOLD,"[ 1.31326931  0.43915248 -0.28037248  0.49150204  1.64910357  1.9199264
  0.99920377 -0.9822334  -2.6845472  -2.86500451]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,2,2.4896071593157956,BOLD,"[-0.37359147 -0.90087854 -0.83681331  0.05236508  1.12922393  1.68267389
  1.34923934  0.07578327 -1.07852149 -1.0994807 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,3,2.3634345969509427,BOLD,"[-0.08879214 -0.46041495 -0.41580375  0.14951339  0.89858437  1.42738697
  1.17785093 -0.11638279 -1.30075165 -1.27119037]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,4,1.6571891356067785,BOLD,"[-0.19708435 -0.54659576 -0.38983643  0.20275071  0.81374138  1.2088895
  1.05183325  0.04107683 -1.0468762  -1.13789893]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,5,1.419595401849445,BOLD,"[-0.07599384 -0.38766788 -0.42200152 -0.03848675  0.58348105  1.04739726
  0.88141262 -0.0022501  -0.8132593  -0.77263153]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,6,1.4612654210431608,BOLD,"[ 0.00946798 -0.28387675 -0.3750361  -0.00597944  0.60686535  1.04399314
  0.839278   -0.11777052 -0.93845161 -0.77849004]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,7,1.5613361010563938,BOLD,"[ 0.22559756 -0.21498043 -0.41726567  0.0071587   0.67556251  1.01291748
  0.70792103 -0.20471479 -0.95836698 -0.83382942]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,8,1.2109056434059953,BOLD,"[ 0.0905834  -0.33885719 -0.52685758 -0.0905462   0.65546615  1.05846956
  0.719677   -0.17084977 -0.78330343 -0.61378194]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,9,1.018500624585817,BOLD,"[ 0.06447864 -0.42115841 -0.52772468 -0.00389717  0.75118949  1.11978073
  0.73722523 -0.18039429 -0.83225621 -0.70724332]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,10,0.7396272033536662,BOLD,"[-0.05099798 -0.51117692 -0.52483677  0.04700699  0.7608184   1.07462362
  0.69776719 -0.15314758 -0.73719398 -0.60286298]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,11,0.53231567202953,BOLD,"[-0.10331195 -0.53151147 -0.48833251  0.1098965   0.7988143   1.03793763
  0.61632679 -0.20361498 -0.71825578 -0.51794853]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,12,0.6565164338818859,BOLD,"[-0.03028604 -0.49523184 -0.49816877  0.06515908  0.76833954  1.04102849
  0.62033525 -0.2042174  -0.72408123 -0.54287708]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,13,0.909696932876051,BOLD,"[-0.01528211 -0.49806491 -0.55593043 -0.03481693  0.66829045  1.00207278
  0.66894301 -0.10583346 -0.63147123 -0.49790718]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,14,1.0211297422264083,BOLD,"[ 0.00773911 -0.38929977 -0.45570793 -0.01431146  0.60727987  0.90315485
  0.59216464 -0.12500782 -0.62169035 -0.50432115]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,15,1.080009773305941,BOLD,"[ 0.00907361 -0.36770693 -0.42654719 -0.00700257  0.57500599  0.84650707
  0.54851786 -0.12502052 -0.5859166  -0.4669107 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,16,1.0309947183261545,BOLD,"[-0.02185771 -0.40729826 -0.46829704 -0.03558574  0.5960365   0.90982897
  0.59918452 -0.10374962 -0.58316138 -0.48510025]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,17,1.0591953445570357,BOLD,"[-0.06726825 -0.44274821 -0.48481913 -0.04443017  0.58447282  0.90660892
  0.6293957  -0.04508603 -0.54631714 -0.48980851]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,18,1.158237622143494,BOLD,"[-0.05072006 -0.38002702 -0.40544475 -0.00170201  0.54502076  0.81546422
  0.57217306 -0.0416339  -0.53530051 -0.5178298 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,19,1.2202890610674184,BOLD,"[-0.04478733 -0.39077149 -0.42675097 -0.02460046  0.54219712  0.84275651
  0.61634495 -0.00322548 -0.53909627 -0.57206658]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,20,1.043596959828323,BOLD,"[-0.09226699 -0.40981369 -0.39458161  0.03987695  0.60916812  0.88772954
  0.62933642 -0.02173233 -0.59060312 -0.65711329]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,21,0.9196246558260616,BOLD,"[-0.1400516  -0.46527504 -0.40096214  0.08103859  0.65019368  0.90870226
  0.6423185  -0.01119914 -0.59381972 -0.67094539]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,22,1.0795705405250278,BOLD,"[-0.09721463 -0.4395868  -0.41717978  0.02975567  0.60865618  0.90026468
  0.65815752  0.01589824 -0.57657758 -0.6821735 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,23,1.0478830060168973,BOLD,"[-0.08959323 -0.39315434 -0.35711208  0.07667836  0.61915343  0.86385885
  0.59965088 -0.02304649 -0.59080468 -0.7056307 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,24,1.0210382996891552,BOLD,"[-0.0875555  -0.39171357 -0.36033139  0.08322936  0.63003361  0.86101659
  0.58647384 -0.03063617 -0.58805696 -0.7024598 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,25,0.891434529434603,BOLD,"[-0.13207619 -0.42825472 -0.37744685  0.09802629  0.66486148  0.88403241
  0.58946181 -0.03778671 -0.58688452 -0.67393301]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,26,0.869877778800509,BOLD,"[-0.12077126 -0.43185528 -0.3981489   0.10448074  0.70641473  0.92999637
  0.61713625 -0.04244121 -0.62654433 -0.7382671 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,27,0.9003217314742489,BOLD,"[-0.14450262 -0.47104943 -0.43323181  0.07999745  0.70303526  0.95995358
  0.6696342  -0.00392473 -0.61628895 -0.74362296]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,28,1.0066489911100467,BOLD,"[-0.11654061 -0.44313736 -0.42896787  0.05492071  0.67207329  0.94322973
  0.67334636  0.01114014 -0.6112068  -0.75485758]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,29,1.074481045923084,BOLD,"[-0.05545156 -0.38305128 -0.40012491  0.04693291  0.65794994  0.93273236
  0.64454878 -0.03055424 -0.63939566 -0.77358633]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,30,1.1248884536656676,BOLD,"[-0.09158586 -0.40390918 -0.42208414  0.0198542   0.64439367  0.94573953
  0.68090192  0.01453394 -0.61130787 -0.77653622]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,31,1.0910138239806386,BOLD,"[-0.1448496  -0.4446362  -0.44277255  0.01051356  0.6423958   0.95987484
  0.70984463  0.0394425  -0.58984149 -0.73997148]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,32,1.138357526248408,BOLD,"[-1.09777771e-01 -3.94127550e-01 -4.17054224e-01 -8.25473185e-04
  6.20773592e-01  9.40390454e-01  6.81678912e-01  1.12403352e-02
 -5.98189438e-01 -7.34108837e-01]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,33,1.206179614571101,BOLD,"[-0.07240252 -0.36413057 -0.40671306 -0.00291393  0.60907936  0.92260684
  0.66720684  0.00645725 -0.602833   -0.75635721]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,34,1.1875379284785867,BOLD,"[-0.0836133  -0.38784577 -0.43271689 -0.01048236  0.62157999  0.94217954
  0.68691224  0.01980836 -0.59827521 -0.75754659]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,35,1.1886633522398276,BOLD,"[-0.06574277 -0.38723326 -0.44079173 -0.01944817  0.62472232  0.95434693
  0.68768553  0.00875658 -0.60533418 -0.75696126]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,36,1.1519502439869609,BOLD,"[-0.06420777 -0.37088431 -0.41730986  0.00574939  0.63968552  0.95071983
  0.67028021 -0.01270371 -0.62568149 -0.7756478 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,37,1.2123417118603463,BOLD,"[-0.08418697 -0.37934736 -0.42424692 -0.00742172  0.62682387  0.95124904
  0.69392231  0.02304831 -0.60985751 -0.78998305]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,38,1.1805284109588723,BOLD,"[-0.08888115 -0.40958621 -0.45263408 -0.02286687  0.62496962  0.95771958
  0.69724424  0.02854246 -0.58340901 -0.75109858]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,39,1.1997484467301767,BOLD,"[-0.09381156 -0.41314975 -0.46057119 -0.03218308  0.60987241  0.93024706
  0.67663166  0.04498366 -0.53919557 -0.72282363]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,40,1.1475815893151349,BOLD,"[-0.09529072 -0.41039265 -0.45645199 -0.0193637   0.61841957  0.91105257
  0.64212902  0.03269844 -0.52185761 -0.70094293]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,41,1.1629857286994472,BOLD,"[-0.06865256 -0.41974437 -0.47583794 -0.03656379  0.60346578  0.89846744
  0.62707203  0.02624725 -0.49843566 -0.65601819]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,42,1.145757256577348,BOLD,"[-0.0608797  -0.41242813 -0.47329549 -0.02852208  0.61299557  0.89723169
  0.6171571   0.01768707 -0.50442927 -0.66551676]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,43,1.161374832093902,BOLD,"[-0.09008557 -0.4339263  -0.4863389  -0.03591447  0.61370664  0.91092665
  0.64431424  0.04682572 -0.4938817  -0.6756263 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,44,1.196457884532216,BOLD,"[-0.04978761 -0.41584861 -0.49091873 -0.04753263  0.59737496  0.88102943
  0.61171399  0.03217967 -0.48071938 -0.63749109]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,45,1.1640277891771469,BOLD,"[-0.05129334 -0.41778735 -0.48691155 -0.03820379  0.61275169  0.8988027
  0.61948956  0.02507456 -0.49874528 -0.66317721]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,46,1.0789852213339521,BOLD,"[-0.10218253 -0.45853843 -0.50558971 -0.02810536  0.63969134  0.921627
  0.63348681  0.03851329 -0.48448434 -0.65441806]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,47,1.0787175466125758,BOLD,"[-0.09556125 -0.4546755  -0.50960898 -0.03794476  0.63909439  0.93045268
  0.6337159   0.02872387 -0.48761966 -0.6465767 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,48,1.0668801465592659,BOLD,"[-0.09267025 -0.44868326 -0.49526457 -0.02558956  0.64192678  0.92409975
  0.62559031  0.02312794 -0.49313437 -0.65940277]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,49,1.0700834129041397,BOLD,"[-0.0976012  -0.44935199 -0.49427666 -0.026475    0.64004533  0.93079654
  0.638397    0.02431304 -0.50377991 -0.66206715]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,50,1.0929194552830424,BOLD,"[-0.08456636 -0.42698299 -0.4918242  -0.04650867  0.62830413  0.93340407
  0.62996242  0.00552432 -0.50501508 -0.64229766]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,51,1.1079484209286163,BOLD,"[-0.08019727 -0.43809183 -0.49480704 -0.04073406  0.62707007  0.92828439
  0.63590215  0.02004835 -0.50161448 -0.6558603 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,52,1.1860297499113213,BOLD,"[-0.06724208 -0.43757187 -0.51727956 -0.06870961  0.60353444  0.91123265
  0.6336019   0.03743672 -0.47065057 -0.62435202]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,53,1.123215214969323,BOLD,"[-0.05965485 -0.41404076 -0.48454729 -0.04096423  0.61621977  0.90567253
  0.60965787  0.00395607 -0.499105   -0.63719411]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,54,1.0899354245265793,BOLD,"[-0.04330891 -0.40326208 -0.48389822 -0.03230199  0.63147136  0.91059381
  0.59956871 -0.01691565 -0.51970718 -0.64223983]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,55,1.0674398223312367,BOLD,"[-0.033076   -0.39638351 -0.48627678 -0.02919776  0.64204466  0.92076364
  0.60169381 -0.03322533 -0.5432301  -0.64311264]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-001,56,1.0556459624622236,BOLD,"[-0.05791254 -0.420244   -0.50284947 -0.03696758  0.64014977  0.92337554
  0.61135981 -0.01584937 -0.52103095 -0.62003121]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,1,9.59066741495372,BOLD,"[ 1.19638336 -0.22490394 -1.23760275 -0.08963092  1.57400581  1.85936869
  1.05329577 -0.20133293 -1.50295918 -2.42662391]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,2,2.94651082417429,BOLD,"[ 0.50183865 -0.58927289 -1.04059682 -0.27429904  0.52857581  0.65409304
  0.45857623  0.1973975  -0.07168755 -0.36462492]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,3,0.6785989366725859,BOLD,"[ 0.06852299 -0.52053827 -0.57733048  0.1880201   0.83586665  0.77503506
  0.33665246 -0.15700082 -0.47260696 -0.47662072]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,4,0.4629880776326382,BOLD,"[ 0.00549175 -0.49219795 -0.34270221  0.46161992  0.99696727  0.79513742
  0.16333759 -0.44292052 -0.65335215 -0.49138112]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,5,0.6234231367141441,BOLD,"[-0.04001557 -0.62698186 -0.48636689  0.28907591  0.82232973  0.71534459
  0.20826415 -0.27219695 -0.36769574 -0.24175736]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,6,1.138880873828947,BOLD,"[-1.80165231e-06 -4.90507523e-01 -3.69540560e-01  3.37367194e-01
  7.78713344e-01  5.34458308e-01 -2.22505492e-02 -3.59289018e-01
 -2.95565105e-01 -1.13384289e-01]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,7,1.0345099914486655,BOLD,"[-0.12082993 -0.48696702 -0.26044713  0.4116728   0.79526402  0.54283513
 -0.01676558 -0.40090979 -0.36601557 -0.09783692]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,8,0.4642018192698283,BOLD,"[-0.4200535  -0.75768394 -0.46145834  0.32566081  0.90051432  0.82059401
  0.25690461 -0.2397392  -0.30251308 -0.12222571]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,9,0.6285016740285023,BOLD,"[-0.30299167 -0.68632961 -0.42935537  0.31237955  0.8683683   0.77576841
  0.14320116 -0.37747944 -0.31503852  0.0114772 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,10,0.775565850562251,BOLD,"[-0.54055009 -0.86186278 -0.52961226  0.2707999   0.87534869  0.84459407
  0.2738177  -0.22642547 -0.20222675  0.09611698]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,11,0.7270078510100588,BOLD,"[-0.55333419 -0.84136429 -0.48716147  0.29611784  0.85921056  0.81854119
  0.28471589 -0.19055654 -0.20060449  0.0144355 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,12,0.8674436633511633,BOLD,"[-0.44518492 -0.77900726 -0.51629141  0.25002964  0.82563586  0.75622849
  0.21445507 -0.2167808  -0.17552409  0.08643942]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,13,0.6610250903668133,BOLD,"[-3.90133649e-01 -7.46677554e-01 -5.00080895e-01  2.53877605e-01
  8.45061983e-01  7.98630911e-01  2.34053400e-01 -2.48460591e-01
 -2.45814737e-01 -4.56473469e-04]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,14,0.5540932938830276,BOLD,"[-0.47182053 -0.82270567 -0.53872525  0.25216679  0.8868593   0.87913578
  0.32891747 -0.19835985 -0.26680193 -0.04866613]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,15,0.6330082744753944,BOLD,"[-0.4308189  -0.82448405 -0.56848607  0.20247581  0.83985834  0.86753409
  0.36797904 -0.13877385 -0.24232176 -0.07296266]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,16,0.44185109162900427,BOLD,"[-0.46121272 -0.82338966 -0.52188883  0.27003737  0.89856832  0.90288715
  0.36778871 -0.17751754 -0.30577695 -0.14949585]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,17,0.488981045084444,BOLD,"[-0.4401439  -0.83021784 -0.57420704  0.20875251  0.87041752  0.93336963
  0.4364778  -0.14190595 -0.31974486 -0.14279786]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,18,0.4553594812703271,BOLD,"[-0.42404922 -0.82154226 -0.5739614   0.19852615  0.8649206   0.9584909
  0.50134651 -0.08560604 -0.35644333 -0.26168192]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,19,0.4209700192663925,BOLD,"[-0.43725052 -0.88236991 -0.61142736  0.21086946  0.91494599  1.00790757
  0.48780121 -0.1421491  -0.35919418 -0.18913316]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,20,0.4398027104885248,BOLD,"[-0.34379078 -0.84932528 -0.66212537  0.15661734  0.90176274  1.02132874
  0.51021254 -0.1379355  -0.38336053 -0.2133839 ]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,21,0.408309401525609,BOLD,"[-0.32678105 -0.8291214  -0.64082318  0.17009309  0.90127986  1.00255979
  0.4872177  -0.14677597 -0.38788964 -0.22975921]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,22,0.5040571080148664,BOLD,"[-0.33782138 -0.82436837 -0.64821068  0.13563431  0.86289405  0.98554939
  0.49687056 -0.11651702 -0.35209794 -0.20193293]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,23,0.47635815099952217,BOLD,"[-0.33561026 -0.82838756 -0.64766669  0.14262279  0.87510501  0.99713313
  0.50829493 -0.10824654 -0.36281962 -0.24042519]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,24,0.3853965325422394,BOLD,"[-0.30752419 -0.81477694 -0.62022466  0.17806054  0.89518485  0.99879173
  0.49559259 -0.13425752 -0.40082574 -0.29002066]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,25,0.2556717758491416,BOLD,"[-0.25155187 -0.71588107 -0.53305745  0.22216559  0.91201448  0.99464013
  0.45043257 -0.21568382 -0.48968915 -0.37338941]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,26,0.21696230244243164,BOLD,"[-0.29887063 -0.73380036 -0.53010558  0.25155605  0.95088237  1.00720452
  0.44427354 -0.20477432 -0.47742748 -0.40893811]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,27,0.2297487268335252,BOLD,"[-0.36129419 -0.75691923 -0.5322476   0.25050162  0.95218323  1.01765897
  0.4618437  -0.1833246  -0.45450414 -0.39389775]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,28,0.26399713132751734,BOLD,"[-0.32781296 -0.69847035 -0.4950658   0.2402888   0.90859374  0.96657566
  0.41845932 -0.20432812 -0.44000773 -0.36823256]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,29,0.2545144873501048,BOLD,"[-0.29660613 -0.65945984 -0.47480186  0.23455762  0.90474234  0.97359841
  0.41127081 -0.23033391 -0.46584689 -0.39712055]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,30,0.24498351781041622,BOLD,"[-0.32918079 -0.70078395 -0.51915401  0.22927613  0.9337309   0.98850771
  0.40678396 -0.22486614 -0.43867808 -0.34563573]",v1
sub-12,sub-12_ses-001_task-eventStimRandom_run-002,31,0.2695815666195017,BOLD,"[-0.34192595 -0.7396321  -0.53650337  0.23501273  0.93043515  0.97660202
  0.40951536 -0.20317977 -0.41081621 -0.31950786]",v1
